Territorial emissions in MtCO₂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Côte d'Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (Federated States of),Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,North Macedonia,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Republic of South Sudan,Romania,Russian Federation,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2017,9.3111,5.3438,165.2516,0.47266,23.601,0.12824,0.6009,187.068,5.5366,0.89035,413.4078,69.6015,34.6983,2.5208,32.9166,86.5309,1.3992,59.4444,99.2822,0.66685,5.555,0.6412,1.6493,22.1816,0.13923,22.1525,7.0663,497.2545,0.17954,9.3094,47.4458,4.6216,0.5165,12.0871,9.5817,566.6603,0.57158,,0.28579,2.3408,84.1346,10000.0136,83.4588,0.26381,5.6509,0.076944,7.9868,18.7131,24.5592,4.9684,7.4693,107.7355,12.0019,2.9202,34.6646,0.41374,0.15389,23.4552,39.1959,253.3639,5.9416,6.8156,0.5534,18.616,14.6027,0.70349,,1.4546,44.657,338.3681,,0.8757,5.5005,0.59723,10.0598,784.5952,12.4373,,74.8418,0.5359,0.29312,,16.9927,4.8475,0.1832,2.1581,3.1335,10.1979,42.4312,49.4235,3.6109,2425.7219,570.9282,696.4075,167.4723,39.0404,58.8491,352.6662,7.7682,1184.3917,26.0799,317.7204,16.1811,0.069616,8.0227,100.0104,9.3641,19.6249,7.2153,27.8207,2.2863,0.66736,67.0922,0.15548,13.2774,9.251,1.9273,3.8038,1.193,244.4571,1.5132,4.7666,1.5372,0.14656,,3.5811,4.5397,464.4066,0.1429,5.0904,34.139,2.1031,0.025648,61.1038,6.9054,23.6334,3.5896,0.05496,12.4216,162.2957,5.5838,35.6613,5.4408,2.2425,112.5404,0.007328,69.7079,7.09,44.197,3.2646,66.3437,211.9807,0.21618,9.5679,6.5501,7.9395,54.7264,133.5756,336.5051,55.1652,105.6566,1.4546,79.4323,1661.0122,1.1697,,0.010992,0.24182,0.49464,0.065952,0.21251,0.2345,0.13923,644.4865,10.7572,45.6725,0.57525,1.0955,50.1,36.1839,14.6372,0.28946,0.99294,440.0103,654.5373,273.4839,22.168,20.3062,2.4302,0.97096,42.3554,38.234,34.4735,285.736,6.8795,13.5135,283.3476,0.69285,1.912,0.1429,40.2969,31.6769,430.6217,62.9566,0.35174,0.007328,5.4062,223.2878,196.4928,387.3671,5195.4177,6.151,108.8829,0.13923,139.0933,227.6944,0.025648,,9.2139,7.4589,9.8306
2018,10.1915,5.1949,174.4612,0.4983,23.278,0.1319,0.61555,182.4835,5.8221,0.86837,414.7806,66.5665,34.5762,2.4549,32.6985,86.6081,1.4469,62.1707,100.2564,0.65954,5.6684,0.69616,1.6819,22.5089,0.1319,22.0787,7.6435,476.6005,0.15755,9.3411,43.5033,5.2262,0.6451,13.9375,9.8439,575.0908,0.57158,,0.27114,2.3835,84.4426,10346.7902,90.8107,0.28579,6.5447,0.076944,7.967,17.6945,23.0195,4.3235,7.3242,106.3221,10.4152,3.7742,34.609,0.47152,0.16488,25.2031,38.4512,241.9032,6.4522,7.0344,0.61613,17.8007,16.1172,0.72547,,1.4803,45.736,323.1017,,0.87936,5.5634,0.64853,9.8883,758.7714,15.1897,,71.7781,0.52374,0.30778,,18.3384,3.7703,0.19786,2.3193,3.401,9.8762,42.597,49.3662,3.6654,2595.2269,607.3784,664.5232,186.1564,38.9224,59.9859,349.0483,8.0607,1138.5498,25.4192,329.5721,17.0029,0.069616,8.0447,102.453,11.1749,20.4815,7.8432,25.8121,2.1654,0.60863,62.6445,0.14257,13.4144,9.5562,1.2421,3.6045,1.69,262.6471,1.7367,5.1983,1.5477,0.14656,,4.4444,4.4554,468.4206,0.1429,5.3512,45.3193,2.4036,0.029312,62.3149,7.0101,34.0168,3.635,0.05496,14.039,158.2643,5.913,35.6868,5.178,1.8034,106.7857,0.007328,62.6083,6.6538,44.472,2.9568,70.6779,203.4997,0.21251,9.121,7.5959,8.5036,56.0136,139.8568,335.7186,51.3403,102.6214,1.7367,79.8744,1709.9097,1.3131,,0.010992,0.24915,0.5093,0.058624,0.24182,0.2345,0.13923,652.2042,11.3304,44.4781,0.59723,1.0369,50.3,36.1841,14.5634,0.29312,1.0332,453.766,670.1687,268.5206,20.1368,20.516,2.0931,1.0149,41.856,36.9451,31.7713,284.151,8.0809,14.2331,288.3049,0.61702,2.0338,0.1319,40.3074,31.1217,423.8183,61.3017,0.35907,0.010992,5.5486,231.9,204.1048,379.7298,5361.2361,6.5704,102.3303,0.17587,111.2396,255.4684,0.025648,,11.5039,8.6578,11.2092
2019,10.4001,4.9405,182.425,0.49098,22.2101,0.1429,0.63754,180.4277,6.2841,0.83173,414.9253,67.9512,37.7526,2.5208,37.6161,94.8077,1.3919,62.1706,99.7987,0.76944,5.2726,0.59357,1.5649,22.6093,0.13923,20.8104,7.4856,476.7237,0.1832,9.5642,42.195,5.618,0.68517,18.6263,9.6053,579.007,0.63021,,0.31144,2.2998,91.9771,10713.5145,98.9619,0.31144,7.2936,0.080608,7.6604,17.8204,22.4869,2.3963,7.3245,100.9975,10.5387,4.1181,30.9503,0.54022,0.17221,28.4711,40.0826,234.0602,7.6342,5.5137,0.64458,12.2881,17.1771,0.74013,,1.5095,42.444,316.3208,,0.89035,5.6073,0.71082,10.5171,708.649,16.4152,,65.7363,0.52613,0.33342,,19.2589,4.1042,0.25648,2.6452,3.1188,10.9625,41.8966,49.159,3.5526,2611.1746,665.0493,727.2686,191.7776,37.1998,58.9502,339.6379,9.4395,1102.063,24.5698,296.0396,18.1589,0.069616,8.3859,104.6542,9.0467,18.3399,7.6335,25.1411,2.1874,0.93166,73.7783,0.14866,13.6473,9.75,1.2128,4.1465,1.6954,277.6729,1.9932,5.594,1.6492,0.14656,,4.6133,4.525,468.2359,0.1429,5.3784,47.119,2.4769,0.025648,68.7435,7.0974,33.6169,3.7301,0.051296,12.7505,152.7271,5.6729,36.7106,5.2081,2.5134,127.8593,0.007328,69.5122,7.6246,42.866,3.2646,72.0349,190.8259,0.21618,12.4488,7.5827,8.2684,58.6683,142.6012,317.4441,47.583,101.4296,1.7697,76.6904,1704.4586,1.4135,,0.014656,0.26014,0.50197,0.065952,0.21984,0.26014,0.14656,708.3347,12.7115,44.4445,0.5899,1.1175,49,33.8532,14.053,0.29678,1.0699,470.7274,646.1023,250.6736,21.1056,22.007,2.6323,1.0992,40.7725,36.8222,33.4916,274.704,8.7142,16.1908,281.8774,0.67543,2.3637,0.16122,40.7545,30.5786,406.5678,62.2542,0.36274,0.010992,5.7612,222.1879,204.0581,364.7533,5235.9121,6.4085,107.9472,0.16488,105.4305,339.3123,0.025648,,11.7878,8.8463,10.2668
2020,11.1186,4.865,171.1385,0.37739,16.5493,0.13557,0.61555,164.6127,6.7952,0.82074,398.5469,62.1798,36.2372,2.0518,37.4293,95.7291,1.2555,59.1229,91.2546,0.65364,5.5409,0.43602,1.2137,18.3202,0.1319,20.8318,6.1922,447.9994,0.17954,11.1571,36.571,5.6181,0.73943,20.9908,9.7163,524.2079,0.52029,,0.33342,2.3564,80.1782,10896.5204,92.3052,0.37006,7.6773,0.065952,6.7541,16.8701,21.2808,2.0079,6.9032,91.6615,11.0186,4.3048,28.2997,0.46306,0.15755,26.2276,32.4733,246.3233,6.1349,6.3895,0.64091,9.1982,16.735,0.75845,,1.3702,37.72,281.5155,,0.83173,5.6361,0.69982,10.378,647.1768,19.1641,,55.5769,0.54951,0.28946,,17.1569,4.4302,0.31144,3.1003,3.2654,9.9768,33.513,47.1053,3.3389,2422.732,623.304,745.5958,172.098,35.0526,59.2854,302.6001,6.8658,1037.2846,20.6216,281.7892,19.9896,0.069616,8.4515,90.1026,8.3485,18.2936,6.9993,23.694,1.9859,0.77675,36.1106,0.1416,13.4996,8.0691,1.0332,3.7881,1.868,262.1588,1.6781,6.3301,1.6009,0.14656,,4.7815,3.7996,428.9368,0.1429,5.1131,42.4775,2.4036,0.021984,64.5418,6.3404,34.5878,3.4404,0.05496,15.6308,136.9742,5.1092,34.109,4.641,3.04,124.8993,0.007328,65.5767,6.9799,41.275,3.3269,71.8452,215.5096,0.20885,6.5573,7.9108,7.4438,47.2367,131.4574,302.1024,41.7381,101.3292,1.7074,73.9464,1631.9017,1.3943,,0.010992,0.24182,0.48731,0.062288,0.23816,0.2345,0.1429,653.5647,10.82,45.3562,0.59723,1.1871,46.7,31.1762,12.873,0.29312,1.1395,435.2977,597.6343,211.7647,20.4124,19.7999,2.9218,0.98928,36.6222,34.3433,32.3444,272.4642,9.4233,15.9524,271.9233,0.64611,2.7513,0.13923,35.0431,28.8448,416.328,62.905,0.35907,0.010992,5.5714,207.1007,215.2662,326.2632,4689.9536,6.4768,108.1388,0.20518,80.9012,362.5989,0.029312,,10.757,9.9906,8.4908
2021,9.8688,5.137,182.0358,0.41403,19.2186,0.13923,0.63387,190.1969,7.3507,0.86104,388.4723,65.7513,38.2996,2.726,36.2651,98.5303,1.1901,60.8611,94.9281,0.69363,5.8058,0.51662,1.4547,21.7666,0.13923,21.2677,6.6831,496.562,0.1832,11.7088,42.365,6.3287,0.77168,20.7754,9.7335,537.4787,0.5899,,0.3664,2.6701,83.6303,11284.4011,103.7335,0.4983,7.3929,0.07328,7.6654,17.403,22.5489,2.1398,6.9508,96.6294,13.6658,4.2922,29.6035,0.55762,0.16122,29.3627,38.185,266.839,6.9767,7.0876,0.68164,10.3909,17.9056,0.7841,,1.0883,37.82,307.2719,,0.86837,5.5451,0.72547,10.7498,677.9977,20.5561,,57.5279,0.54635,0.31144,,19.9841,4.0675,0.34075,2.9328,3.5072,11.0597,33.637,48.3263,3.4906,2675.778,632.946,779.5253,193.1152,37.4737,58.9501,335.9304,7.3125,1058.5019,21.1901,244.9037,20.5898,0.069616,8.8158,87.8689,10.3383,21.8366,7.2183,19.4744,3.0961,0.78256,56.3125,0.14559,13.7781,8.4095,1.0296,4.2461,1.6825,273.3322,1.9969,7.3932,1.6114,0.14656,,4.4997,3.9681,446.8376,0.1429,5.76,35.9717,2.4109,0.021984,70.2753,7.722,29.2848,3.6078,0.05496,15.4862,139.8857,4.5368,34.5965,5.1326,2.5882,147.7766,0.007328,53.9698,6.5183,41.058,3.6347,75.0414,243.5524,0.21251,10.1446,7.8731,8.187,59.9619,140.2695,330.6937,40.2998,104.3857,1.7404,77.5013,1674.5243,1.699,,0.007328,0.2345,0.50563,0.05496,0.2345,0.26747,0.1429,695.3944,12.319,43.8861,0.61189,1.4836,50.1,35.2513,13.0762,0.28946,1.1542,439.4644,616.075,228.8057,20.8231,19.2082,2.647,0.98928,38.568,35.9024,32.5085,283.8209,9.3843,17.6777,267.1418,0.62017,2.6202,0.13923,36.3888,31.5267,457.3773,91.6936,0.3664,0.010992,6.2323,210.6361,212.173,342.3656,5020.111,7.8292,123.1616,0.21618,94.9025,314.1966,0.029312,,10.608,9.3498,10.2228
2022,10.1699,4.4983,192.7786,0.42341,21.089,0.1429,0.64183,183.7681,7.6988,0.88838,384.0784,61.4541,41.1746,2.962,37.8268,102.1474,1.315,57.1205,88.915,0.72376,6.0923,0.53073,1.5496,23.4882,0.14656,20.7428,7.3958,480.0583,0.18576,12.237,46.9318,6.5422,0.87752,20.8651,9.7924,547.6577,0.59765,,0.37739,2.8004,85.7438,11711.8074,89.4369,0.53167,8.7275,0.076944,8.0101,17.5852,23.2585,2.2094,7.0708,95.0397,14.5043,5.8924,29.0943,0.55039,0.16487,31.2248,42.0657,249.8987,7.9127,7.4968,0.71828,11.9662,16.9597,0.72292,,1.3887,36.337,295.3038,,0.88669,5.7833,0.808,11.9999,667.843,20.7452,,57.609,0.5872,0.34239,,18.9134,4.0524,0.34442,4.3966,2.8703,11.742,30.7638,45.2673,3.5977,2831.1317,758.0205,767.1785,217.6439,36.6757,62.2673,340.1147,7.9076,1029.6449,22.4277,274.3456,20.5444,0.069616,8.5694,115.8489,11.5129,22.5488,6.608,15.3607,2.5513,0.86377,58.974,0.12834,12.8951,7.2744,1.0488,4.2096,1.8014,281.8838,2.2158,7.0197,1.7742,0.14842,,5.2674,4.3167,453.7991,0.14472,5.1735,40.4432,2.4952,0.025648,69.7795,9.2957,31.6387,3.4138,0.058984,17.609,127.5031,5.1156,31.9659,5.1312,3.2007,131.4409,0.007328,56.2895,7.3522,40.833,4.702,77.9938,211.9697,0.21724,11.7073,8.436,7.5334,64.7848,150.963,314.892,40.7225,109.5944,1.6341,73.186,1675.4608,1.9572,,0.010992,0.25065,0.51809,0.053383,0.2467,0.23596,0.13557,666.9935,14.1327,44.4624,0.62894,1.4436,48.9339,31.5895,12.7278,0.2831,1.2714,428.7822,606.8773,234.2235,18.377,17.5286,2.8276,1.0282,36.3422,32.9506,31.4233,273.9888,10.5209,19.7024,272.5734,0.66959,2.7387,0.14656,37.4929,30.7849,443.6027,102.0628,0.36557,0.010992,6.1283,143.0399,207.1034,311.118,5055.4031,7.5009,119.1055,0.18935,108.4235,322.6531,0.029312,,10.4038,10.9389,12.2318
2023,10.5163,4.4173,202.8466,0.4181,21.6748,0.14261,0.64053,178.407,7.4302,0.88658,384.3161,56.909,42.7482,2.9561,38.7867,104.5267,1.3167,55.7361,84.7034,0.76645,5.9278,0.52965,1.6296,24.6205,0.14626,19.8813,7.2487,483.9919,0.18539,12.5027,34.5009,6.3084,0.90072,21.4115,9.6949,545.4785,0.57149,,0.38928,2.8484,77.6042,12172.009,89.9923,0.54213,8.2743,0.076581,8.4725,18.4676,23.4703,2.2049,7.1881,83.2322,14.0524,5.8811,28.8312,0.55756,0.16454,31.8286,44.5996,250.2302,8.6699,6.9134,0.73103,8.7443,17.5707,0.71366,,1.3821,31.799,270.2627,,0.8825,5.3209,0.77264,11.9222,593.766,20.1356,,51.9882,0.60895,0.36297,,19.7361,3.875,0.32934,4.3789,2.8648,12.4044,32.9571,40.3439,3.5082,3062.7564,762.3575,789.6758,227.9097,33.5679,55.382,312.2907,8.0689,986.9101,23.1193,286.1749,21.1857,0.069287,8.2202,123.1687,11.1444,24.1571,6.5899,15.5588,2.4936,0.834,64.2191,0.13122,12.5074,6.8407,1.0429,4.4468,1.8526,276.2967,2.2053,6.743,1.768,0.14772,,5.0369,4.5876,458.2539,0.14404,5.3293,44.1837,2.4068,0.025596,68.9612,9.0935,31.793,3.4427,0.058705,18.3478,117.0164,5.068,31.5598,5.4283,3.1334,129.3761,0.0072934,62.025,7.3384,38.869,4.7554,79.8106,186.8609,0.21621,13.0021,8.3578,7.6457,66.0648,160.9805,283.2435,37.622,119.5444,1.6663,67.866,1733.1346,2.016,,0.01097,0.25015,0.51705,0.053275,0.2462,0.23484,0.13984,677.4419,14.0819,42.9073,0.64131,1.3804,51.0676,30.7662,12.0122,0.28176,1.2964,436.6042,589.1785,215.4608,19.166,17.7155,2.8686,1.0296,36.7086,31.9775,31.6736,267.1268,10.2643,20.3096,264.7337,0.63672,2.671,0.14587,35.5359,31.7378,486.9446,95.4208,0.36483,0.01094,6.2359,139.3254,210.4251,307.8262,4918.4067,7.6269,122.872,0.18846,119.5878,347.3988,0.029174,,10.1412,11.8307,13.4433
2024,10.826,4.4444,198.2032,0.42466,22.3336,0.14809,0.66514,171.0593,7.4307,0.92064,386.7324,56.3677,39.8301,3.0697,39.0035,108.3179,1.3652,55.8184,85.4562,0.79603,6.0663,0.55,1.6574,28.7087,0.15188,19.4259,7.4616,483.0116,0.19251,12.0525,31.6218,6.5077,0.91666,21.8827,9.6316,533.3401,0.59379,,0.39468,2.8314,78.7255,12289.0368,92.6594,0.55165,8.8398,0.080083,8.7605,18.4648,24.4402,2.2896,7.2993,75.623,14.8286,5.9045,28.3692,0.56408,0.17086,33.1308,45.9795,258.3679,8.9723,7.0104,0.74265,8.3068,17.8373,0.72539,,1.4453,29.775,264.1556,,0.92287,5.3988,0.80277,11.7843,572.3192,21.0219,,53.3608,0.61896,0.37697,,19.8804,4.0262,0.34219,4.5103,2.9707,12.8548,33.3239,40.0173,3.803,3193.478,812.2202,792.6312,233.6355,33.3106,52.6371,301.9297,8.4018,961.8673,23.2191,287.006,21.2254,0.072456,8.0499,129.5187,11.7702,24.3999,6.4619,15.65,2.5718,0.85937,65.2601,0.13162,12.5415,7.0398,1.0563,4.5284,1.8815,290.2239,2.3062,6.9788,1.7288,0.15448,,5.2387,4.6736,460.9876,0.15063,5.3268,44.6939,2.3763,0.026579,69.0623,8.6126,31.6034,3.4691,0.06139,18.7761,114.7847,5.2866,32.4794,5.6303,3.17,135.824,0.007627,62.5503,6.6196,37.183,4.78,82.662,179.8004,0.2261,12.6644,8.3454,7.9367,70.2467,174.878,272.8618,35.5389,125.8123,1.6956,68.5514,1780.5244,2.0335,,0.011391,0.25976,0.53691,0.055322,0.25566,0.24559,0.14178,692.1335,14.0918,42.0194,0.65257,1.4343,53.9195,29.091,12.7512,0.29465,1.3192,439.8305,583.6792,220.3413,20.8255,17.7948,2.9878,1.0446,38.0967,32.0717,31.7784,262.3448,10.7398,20.0184,267.7602,0.66811,2.7536,0.15254,34.5763,32.6637,513.0346,81.0056,0.37884,0.01144,6.3338,142.4979,221.9881,312.9056,4904.1197,7.9733,139.2342,0.19708,116.0424,370.9314,0.030508,,10.1231,12.0433,13.7012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territorial,"<b>For sources and methods, see Andrew and Peters (2023), Friedlingstein et al. (2025), and Peters et al. (2011).</b><br /><br /><br />Friedlingstein, P., O'Sullivan, M., Jones, M. W., Andrew, R. M., Bakker, D. C. E., Hauck, J., Landschützer, P., Le Quéré, C., Luijkx, I. T., Peters, G. P., Peters, W., Pongratz, J., Schwingshackl, C., Sitch, S., Canadell, J. G., Ciais, P., Jackson, R. B., Alin, S. R., Anthoni, P., Barbero, L., Bates, N. R., Becker, M., Bellouin, N., Decharme, B., Bopp, L., Brasika, I. B. M., Cadule, P., Chamberlain, M. A., Chandra, N., Chau, T.-T.-T., Chevallier, F., Chini, L. P., Cronin, M., Dou, X., Enyo, K., Evans, W., Falk, S., Feely, R. A., Feng, L., Ford, D. J., Gasser, T., Ghattas, J., Gkritzalis, T., Grassi, G., Gregor, L., Gruber, N., Gürses, Ö., Harris, I., Hefner, M., Heinke, J., Houghton, R. A., Hurtt, G. C., Iida, Y., Ilyina, T., Jacobson, A. R., Jain, A., Jarníková, T., Jersild, A., Jiang, F., Jin, Z., Joos, F., Kato, E., Keeling, R. F., Kennedy, D., Klein Goldewijk, K., Knauer, J., Korsbakken, J. I., Körtzinger, A., Lan, X., Lefèvre, N., Li, H., Liu, J., Liu, Z., Ma, L., Marland, G., Mayot, N., McGuire, P. C., McKinley, G. A., Meyer, G., Morgan, E. J., Munro, D. R., Nakaoka, S.-I., Niwa, Y., O'Brien, K. M., Olsen, A., Omar, A. M., Ono, T., Paulsen, M. E., Pierrot, D., Pocock, K., Poulter, B., Powis, C. M., Rehder, G., Resplandy, L., Robertson, E., Rödenbeck, C., Rosan, T. M., Schwinger, J., Séférian, R., Smallman, T. L., Smith, S. M., Sospedra-Alfonso, R., Sun, Q., Sutton, A. J., Sweeney, C., Takao, S., Tans, P. P., Tian, H., Tilbrook, B., Tsujino, H., Tubiello, F., van der Werf, G. R., van Ooijen, E., Wanninkhof, R., Watanabe, M., Wimart-Rousseau, C., Yang, D., Yang, X., Yuan, W., Yue, X., Zaehle, S., Zeng, J., and Zheng, B.: Global Carbon Budget 205, Earth Syst. Sci. Data. , 2025.<br /> Available at: <a href=""https://doi.org/10.5194/essd-2023-409"" target=""_blank""> https://doi.org/10.5194/essd-2023-409</a><br /><br />Andrew, R.M. and Peters, G.P. (2023): The Global Carbon Project's fossil CO<sub>2</sub> emissions dataset. Available at: <a href=""https://zenodo.org/doi/10.5281/zenodo.5569234"" target=""_blank"">Andrew and Peters, 2023.</a><br /><br />Peters, G.P., Minx, J.C., Weber, C.L., and O. Edenhofer (2011), Growth in emission transfers via international trade from 1990 to 2008. Proceedings of the National Academy of Sciences (PNAS), 108(21), 8903-8908, Available at: <a href=""https://doi.org/10.1073/pnas.1006388108"" target=""_blank"">Peters et al., 2011.</a><br /><br />The use of data is conditional on citing the original data sources. <br /><br />Data for years 2021 and 2022 are preliminary.<br /><br />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
